"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","10.29.230.57","192.44.75.10","DNS","90","Standard query 0xf365 A donate.v2.xmrig.com OPT"
"2","0.000013356","10.29.230.57","192.44.75.10","DNS","90","Standard query 0x126a AAAA donate.v2.xmrig.com OPT"
"3","0.000795896","192.44.75.10","10.29.230.57","DNS","149","Standard query response 0x126a AAAA donate.v2.xmrig.com SOA duke.ns.cloudflare.com OPT"
"4","0.021920945","192.44.75.10","10.29.230.57","DNS","438","Standard query response 0xf365 A donate.v2.xmrig.com A 178.128.242.134 A 199.247.27.41 NS duke.ns.cloudflare.com NS miki.ns.cloudflare.com A 172.64.33.110 A 173.245.59.110 A 108.162.193.110 A 108.162.192.202 A 172.64.32.202 A 173.245.58.202 AAAA 2803:f800:50::6ca2:c16e AAAA 2a06:98c1:50::ac40:216e AAAA 2606:4700:58::adf5:3b6e AAAA 2606:4700:50::adf5:3aca AAAA 2803:f800:50::6ca2:c0ca AAAA 2a06:98c1:50::ac40:20ca OPT"
"5","0.022446200","10.29.230.57","199.247.27.41","TCP","74","39680  >  3333 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3611878840 TSecr=0 WS=128"
"6","0.050688003","199.247.27.41","10.29.230.57","TCP","74","3333  >  39680 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2982621538 TSecr=3611878840 WS=128"
"7","0.050776799","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3611878869 TSecr=2982621538"
"8","0.050961480","10.29.230.57","199.247.27.41","TCP","535","39680  >  3333 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=469 TSval=3611878869 TSecr=2982621538"
"9","0.079128715","199.247.27.41","10.29.230.57","TCP","66","3333  >  39680 [ACK] Seq=1 Ack=470 Win=64768 Len=0 TSval=2982621566 TSecr=3611878869"
"10","0.079129322","199.247.27.41","10.29.230.57","TCP","554","3333  >  39680 [PSH, ACK] Seq=1 Ack=470 Win=64768 Len=488 TSval=2982621567 TSecr=3611878869"
"11","0.079196892","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=470 Ack=489 Win=64128 Len=0 TSval=3611878897 TSecr=2982621567"
"12","61.024233322","10.29.230.57","199.247.27.41","TCP","148","39680  >  3333 [PSH, ACK] Seq=470 Ack=489 Win=64128 Len=82 TSval=3611939842 TSecr=2982621567"
"13","61.052067711","199.247.27.41","10.29.230.57","TCP","66","3333  >  39680 [ACK] Seq=489 Ack=552 Win=64768 Len=0 TSval=2982682540 TSecr=3611939842"
"14","61.052266344","199.247.27.41","10.29.230.57","TCP","137","3333  >  39680 [PSH, ACK] Seq=489 Ack=552 Win=64768 Len=71 TSval=2982682540 TSecr=3611939842"
"15","61.052278088","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=552 Ack=560 Win=64128 Len=0 TSval=3611939870 TSecr=2982682540"
"16","66.124125999","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"17","66.130096670","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"18","71.972773567","10.29.230.57","10.29.228.2","DHCP","330","DHCP Request  - Transaction ID 0xff7d80d9"
"19","71.991987307","10.29.228.2","10.29.230.57","DHCP","446","DHCP ACK      - Transaction ID 0xff7d80d9"
"20","71.992871743","10.29.228.2","10.29.230.57","DHCP","446","DHCP ACK      - Transaction ID 0xff7d80d9"
"21","77.132151409","RealtekU_4c:cc:50","Cisco_f9:60:c0","ARP","42","Who has 10.29.228.2? Tell 10.29.230.57"
"22","77.136638665","Cisco_f9:60:c0","RealtekU_4c:cc:50","ARP","60","10.29.228.2 is at 00:23:eb:f9:60:c0"
"23","121.164166859","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=551 Ack=560 Win=64128 Len=0 TSval=3611999982 TSecr=2982682540"
"24","121.191872429","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=560 Ack=552 Win=64768 Len=0 TSval=2982742680 TSecr=3611939870"
"25","122.049298191","10.29.230.57","199.247.27.41","TCP","148","39680  >  3333 [PSH, ACK] Seq=552 Ack=560 Win=64128 Len=82 TSval=3612000867 TSecr=2982742680"
"26","122.078614808","199.247.27.41","10.29.230.57","TCP","66","3333  >  39680 [ACK] Seq=560 Ack=634 Win=64768 Len=0 TSval=2982743565 TSecr=3612000867"
"27","122.078811425","199.247.27.41","10.29.230.57","TCP","137","3333  >  39680 [PSH, ACK] Seq=560 Ack=634 Win=64768 Len=71 TSval=2982743565 TSecr=3612000867"
"28","122.078822901","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=634 Ack=631 Win=64128 Len=0 TSval=3612000897 TSecr=2982743565"
"29","182.604165369","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=633 Ack=631 Win=64128 Len=0 TSval=3612061422 TSecr=2982743565"
"30","182.631962165","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=631 Ack=634 Win=64768 Len=0 TSval=2982804120 TSecr=3612000897"
"31","183.064158244","10.29.230.57","199.247.27.41","TCP","148","39680  >  3333 [PSH, ACK] Seq=634 Ack=631 Win=64128 Len=82 TSval=3612061882 TSecr=2982804120"
"32","183.093141390","199.247.27.41","10.29.230.57","TCP","66","3333  >  39680 [ACK] Seq=631 Ack=716 Win=64768 Len=0 TSval=2982804580 TSecr=3612061882"
"33","183.093702111","199.247.27.41","10.29.230.57","TCP","137","3333  >  39680 [PSH, ACK] Seq=631 Ack=716 Win=64768 Len=71 TSval=2982804580 TSecr=3612061882"
"34","183.093732645","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=716 Ack=702 Win=64128 Len=0 TSval=3612061912 TSecr=2982804580"
"35","198.191932028","10.29.230.57","199.247.27.41","TCP","293","39680  >  3333 [PSH, ACK] Seq=716 Ack=702 Win=64128 Len=227 TSval=3612077010 TSecr=2982804580"
"36","198.237068062","199.247.27.41","10.29.230.57","TCP","129","3333  >  39680 [PSH, ACK] Seq=702 Ack=943 Win=64640 Len=63 TSval=2982819724 TSecr=3612077010"
"37","198.237116913","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=943 Ack=765 Win=64128 Len=0 TSval=3612077055 TSecr=2982819724"
"38","258.380131329","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=942 Ack=765 Win=64128 Len=0 TSval=3612137198 TSecr=2982819724"
"39","258.407830614","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=765 Ack=943 Win=64640 Len=0 TSval=2982879896 TSecr=3612077055"
"40","259.096156843","10.29.230.57","199.247.27.41","TCP","148","39680  >  3333 [PSH, ACK] Seq=943 Ack=765 Win=64128 Len=82 TSval=3612137914 TSecr=2982879896"
"41","259.124245975","199.247.27.41","10.29.230.57","TCP","137","3333  >  39680 [PSH, ACK] Seq=765 Ack=1025 Win=64640 Len=71 TSval=2982880612 TSecr=3612137914"
"42","259.124271060","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1025 Ack=836 Win=64128 Len=0 TSval=3612137942 TSecr=2982880612"
"43","319.820131724","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=1024 Ack=836 Win=64128 Len=0 TSval=3612198638 TSecr=2982880612"
"44","319.847893174","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=836 Ack=1025 Win=64640 Len=0 TSval=2982941336 TSecr=3612137942"
"45","320.096161513","10.29.230.57","199.247.27.41","TCP","148","39680  >  3333 [PSH, ACK] Seq=1025 Ack=836 Win=64128 Len=82 TSval=3612198914 TSecr=2982941336"
"46","320.124961339","199.247.27.41","10.29.230.57","TCP","137","3333  >  39680 [PSH, ACK] Seq=836 Ack=1107 Win=64640 Len=71 TSval=2982941612 TSecr=3612198914"
"47","320.124986691","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1107 Ack=907 Win=64128 Len=0 TSval=3612198943 TSecr=2982941612"
"48","376.875293933","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=907 Ack=1107 Win=64640 Len=376 TSval=2982998362 TSecr=3612198943"
"49","376.875329479","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1107 Ack=1283 Win=64128 Len=0 TSval=3612255693 TSecr=2982998362"
"50","382.028125231","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"51","382.051038243","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"52","437.108163980","10.29.230.57","199.247.27.41","TCP","148","39680  >  3333 [PSH, ACK] Seq=1107 Ack=1283 Win=64128 Len=82 TSval=3612315926 TSecr=2982998362"
"53","437.135841684","199.247.27.41","10.29.230.57","TCP","137","3333  >  39680 [PSH, ACK] Seq=1283 Ack=1189 Win=64640 Len=71 TSval=2983058624 TSecr=3612315926"
"54","437.135867440","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1189 Ack=1354 Win=64128 Len=0 TSval=3612315954 TSecr=2983058624"
"55","442.188123233","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"56","442.193039894","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"57","452.813839811","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=1354 Ack=1189 Win=64640 Len=376 TSval=2983074300 TSecr=3612315954"
"58","452.813873253","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1189 Ack=1730 Win=64128 Len=0 TSval=3612331632 TSecr=2983074300"
"59","512.844166155","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=1188 Ack=1730 Win=64128 Len=0 TSval=3612391662 TSecr=2983074300"
"60","512.871880762","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=1730 Ack=1189 Win=64640 Len=0 TSval=2983134360 TSecr=3612331632"
"61","513.108158273","10.29.230.57","199.247.27.41","TCP","148","39680  >  3333 [PSH, ACK] Seq=1189 Ack=1730 Win=64128 Len=82 TSval=3612391926 TSecr=2983134360"
"62","513.136051881","199.247.27.41","10.29.230.57","TCP","137","3333  >  39680 [PSH, ACK] Seq=1730 Ack=1271 Win=64640 Len=71 TSval=2983134624 TSecr=3612391926"
"63","513.136077585","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1271 Ack=1801 Win=64128 Len=0 TSval=3612391954 TSecr=2983134624"
"64","573.772149644","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=1270 Ack=1801 Win=64128 Len=0 TSval=3612452590 TSecr=2983134624"
"65","573.799822668","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=1801 Ack=1271 Win=64640 Len=0 TSval=2983195288 TSecr=3612391954"
"66","574.108390344","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=1271 Ack=1801 Win=64128 Len=83 TSval=3612452926 TSecr=2983195288"
"67","574.138532565","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=1801 Ack=1354 Win=64640 Len=72 TSval=2983195624 TSecr=3612452926"
"68","574.138576543","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1354 Ack=1873 Win=64128 Len=0 TSval=3612452956 TSecr=2983195624"
"69","635.134379909","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=1354 Ack=1873 Win=64128 Len=83 TSval=3612513952 TSecr=2983195624"
"70","635.162303305","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=1873 Ack=1437 Win=64640 Len=72 TSval=2983256650 TSecr=3612513952"
"71","635.162327839","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1437 Ack=1945 Win=64128 Len=0 TSval=3612513980 TSecr=2983256650"
"72","640.332128987","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"73","640.336100378","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"74","696.135414035","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=1437 Ack=1945 Win=64128 Len=83 TSval=3612574953 TSecr=2983256650"
"75","696.164504897","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=1945 Ack=1520 Win=64640 Len=72 TSval=2983317651 TSecr=3612574953"
"76","696.164529942","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1520 Ack=2017 Win=64128 Len=0 TSval=3612574982 TSecr=2983317651"
"77","701.260250022","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"78","701.265272672","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"79","757.162238575","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=1520 Ack=2017 Win=64128 Len=83 TSval=3612635980 TSecr=2983317651"
"80","757.191213261","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=2017 Ack=1603 Win=64640 Len=72 TSval=2983378678 TSecr=3612635980"
"81","757.191239619","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1603 Ack=2089 Win=64128 Len=0 TSval=3612636009 TSecr=2983378678"
"82","817.484130087","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=1602 Ack=2089 Win=64128 Len=0 TSval=3612696302 TSecr=2983378678"
"83","817.513463474","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=2089 Ack=1603 Win=64640 Len=0 TSval=2983439000 TSecr=3612636009"
"84","818.179931536","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=1603 Ack=2089 Win=64128 Len=83 TSval=3612696998 TSecr=2983439000"
"85","818.207591776","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=2089 Ack=1686 Win=64640 Len=72 TSval=2983439696 TSecr=3612696998"
"86","818.207615227","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1686 Ack=2161 Win=64128 Len=0 TSval=3612697025 TSecr=2983439696"
"87","845.099161444","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=2161 Ack=1686 Win=64640 Len=376 TSval=2983466587 TSecr=3612697025"
"88","845.099200205","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1686 Ack=2537 Win=64128 Len=0 TSval=3612723917 TSecr=2983466587"
"89","847.189133611","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=2537 Ack=1686 Win=64640 Len=376 TSval=2983468677 TSecr=3612723917"
"90","847.189156484","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1686 Ack=2913 Win=64128 Len=0 TSval=3612726007 TSecr=2983468677"
"91","850.252128424","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"92","850.270952192","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"93","907.212173083","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=1686 Ack=2913 Win=64128 Len=83 TSval=3612786030 TSecr=2983468677"
"94","907.239872256","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=2913 Ack=1769 Win=64640 Len=72 TSval=2983528728 TSecr=3612786030"
"95","907.239906810","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1769 Ack=2985 Win=64128 Len=0 TSval=3612786058 TSecr=2983528728"
"96","910.667265978","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=2985 Ack=1769 Win=64640 Len=376 TSval=2983532155 TSecr=3612786058"
"97","910.667298754","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1769 Ack=3361 Win=64128 Len=0 TSval=3612789485 TSecr=2983532155"
"98","912.460126720","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"99","912.466621091","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"100","947.711868780","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=3361 Ack=1769 Win=64640 Len=376 TSval=2983569200 TSecr=3612789485"
"101","947.711892977","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1769 Ack=3737 Win=64128 Len=0 TSval=3612826530 TSecr=2983569200"
"102","952.908121721","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"103","952.934618018","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"104","971.972820556","10.29.230.57","10.29.228.2","DHCP","330","DHCP Request  - Transaction ID 0x394ad658"
"105","971.996695532","10.29.228.2","10.29.230.57","DHCP","446","DHCP ACK      - Transaction ID 0x394ad658"
"106","971.999277614","10.29.228.2","10.29.230.57","DHCP","446","DHCP ACK      - Transaction ID 0x394ad658"
"107","977.228123609","RealtekU_4c:cc:50","Cisco_f9:60:c0","ARP","42","Who has 10.29.228.2? Tell 10.29.230.57"
"108","977.232325909","Cisco_f9:60:c0","RealtekU_4c:cc:50","ARP","60","10.29.228.2 is at 00:23:eb:f9:60:c0"
"109","1007.948131288","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=1768 Ack=3737 Win=64128 Len=0 TSval=3612886766 TSecr=2983569200"
"110","1007.976922269","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=3737 Ack=1769 Win=64640 Len=0 TSval=2983629464 TSecr=3612826530"
"111","1008.265739636","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=1769 Ack=3737 Win=64128 Len=83 TSval=3612887084 TSecr=2983629464"
"112","1008.293396738","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=3737 Ack=1852 Win=64640 Len=72 TSval=2983629782 TSecr=3612887084"
"113","1008.293422706","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1852 Ack=3809 Win=64128 Len=0 TSval=3612887111 TSecr=2983629782"
"114","1051.948433043","fe80::ed08:1905:e00a:af72","ff02::fb","MDNS","203","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"115","1069.272161606","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=1852 Ack=3809 Win=64128 Len=83 TSval=3612948090 TSecr=2983629782"
"116","1069.299821313","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=3809 Ack=1935 Win=64640 Len=72 TSval=2983690788 TSecr=3612948090"
"117","1069.299845652","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1935 Ack=3881 Win=64128 Len=0 TSval=3612948118 TSecr=2983690788"
"118","1074.508127834","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"119","1074.515587699","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"120","1085.913304322","10.29.230.57","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"121","1092.712683426","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=3881 Ack=1935 Win=64640 Len=376 TSval=2983714201 TSecr=3612948118"
"122","1092.712715522","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=1935 Ack=4257 Win=64128 Len=0 TSval=3612971531 TSecr=2983714201"
"123","1153.280157559","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=1935 Ack=4257 Win=64128 Len=83 TSval=3613032098 TSecr=2983714201"
"124","1153.307888603","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=4257 Ack=2018 Win=64640 Len=72 TSval=2983774796 TSecr=3613032098"
"125","1153.307926097","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2018 Ack=4329 Win=64128 Len=0 TSval=3613032126 TSecr=2983774796"
"126","1158.476126904","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"127","1158.480308068","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"128","1214.303301964","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2018 Ack=4329 Win=64128 Len=83 TSval=3613093121 TSecr=2983774796"
"129","1214.331054506","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=4329 Ack=2101 Win=64640 Len=72 TSval=2983835819 TSecr=3613093121"
"130","1214.331092781","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2101 Ack=4401 Win=64128 Len=0 TSval=3613093149 TSecr=2983835819"
"131","1219.404123555","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"132","1219.408508586","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"133","1275.312189876","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2101 Ack=4401 Win=64128 Len=83 TSval=3613154130 TSecr=2983835819"
"134","1275.339939963","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=4401 Ack=2184 Win=64640 Len=72 TSval=2983896828 TSecr=3613154130"
"135","1275.339965783","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2184 Ack=4473 Win=64128 Len=0 TSval=3613154158 TSecr=2983896828"
"136","1335.628168409","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=2183 Ack=4473 Win=64128 Len=0 TSval=3613214446 TSecr=2983896828"
"137","1335.655860929","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=4473 Ack=2184 Win=64640 Len=0 TSval=2983957144 TSecr=3613154158"
"138","1336.332156185","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2184 Ack=4473 Win=64128 Len=83 TSval=3613215150 TSecr=2983957144"
"139","1336.359910488","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=4473 Ack=2267 Win=64640 Len=72 TSval=2983957848 TSecr=3613215150"
"140","1336.359933650","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2267 Ack=4545 Win=64128 Len=0 TSval=3613215178 TSecr=2983957848"
"141","1339.878389923","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=4545 Ack=2267 Win=64640 Len=376 TSval=2983961367 TSecr=3613215178"
"142","1339.878418730","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2267 Ack=4921 Win=64128 Len=0 TSval=3613218696 TSecr=2983961367"
"143","1399.884130322","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=2266 Ack=4921 Win=64128 Len=0 TSval=3613278702 TSecr=2983961367"
"144","1399.911679666","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=4921 Ack=2267 Win=64640 Len=0 TSval=2984021400 TSecr=3613218696"
"145","1400.332589835","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2267 Ack=4921 Win=64128 Len=83 TSval=3613279150 TSecr=2984021400"
"146","1400.361127124","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=4921 Ack=2350 Win=64640 Len=72 TSval=2984021850 TSecr=3613279150"
"147","1400.361153213","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2350 Ack=4993 Win=64128 Len=0 TSval=3613279179 TSecr=2984021850"
"148","1460.556130521","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=2349 Ack=4993 Win=64128 Len=0 TSval=3613339374 TSecr=2984021850"
"149","1460.595944321","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=4993 Ack=2350 Win=64640 Len=0 TSval=2984082072 TSecr=3613279179"
"150","1461.332351005","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2350 Ack=4993 Win=64128 Len=83 TSval=3613340150 TSecr=2984082072"
"151","1461.374153448","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=4993 Ack=2433 Win=64640 Len=72 TSval=2984082849 TSecr=3613340150"
"152","1461.374179154","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2433 Ack=5065 Win=64128 Len=0 TSval=3613340192 TSecr=2984082849"
"153","1464.742139708","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=5065 Ack=2433 Win=64640 Len=376 TSval=2984086231 TSecr=3613340192"
"154","1464.742169990","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2433 Ack=5441 Win=64128 Len=0 TSval=3613343560 TSecr=2984086231"
